brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, lapDistance, laptime, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, sectorDistance, sectorTime, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
0.0, 5, 4253.293, deactivated, 7263, 0.0, -, 1578.8599, 33161, 0.42405704, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 6358, 205.38846, 13.5, 1664378632628, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06794019, -1.012905062, 0.0
0.0, 5, 4259.031, deactivated, 7284, 0.0, -, 1584.5977, 33260, 0.11416921, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 6457, 207.52965, 6.5, 1664378632727, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0678928, -1.012938044, 0.0
0.0, 5, 4264.8154, deactivated, 7305, 0.0, -, 1590.3823, 33368, -0.19571865, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 6565, 207.5302, -0.2, 1664378632835, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06784492, -1.012970913, 0.0
0.0, 5, 4270.5894, deactivated, 7326, 0.0, -, 1596.1562, 33463, -0.48929664, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 6660, 209.66953, -9.1, 1664378632930, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06779712, -1.013003666, 0.0
0.0, 5, 4276.4097, deactivated, 7359, 0.0, -, 1601.9766, 33563, -0.7828746, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 6760, 209.73695, -18.1, 1664378633030, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06774901, -1.01303699, 0.0
0.0, 5, 4282.2344, deactivated, 7404, 0.0, -, 1607.8013, 33661, -0.99490315, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 6858, 209.73425, -23.1, 1664378633128, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06770108, -1.013071129, 0.0
0.0, 5, 4288.108, deactivated, 7422, 0.0, -, 1613.6748, 33763, -1.0112131, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 6960, 211.80257, -25.0, 1664378633230, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06765309, -1.013106811, 0.0
0.0, 5, 4293.9917, deactivated, 7446, 0.0, -, 1619.5586, 33888, -1.1253822, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7085, 211.87355, -25.0, 1664378633355, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06760543, -1.013143979, 0.0
0.0, 5, 4299.8984, deactivated, 7458, 0.0, -, 1625.4653, 33963, -1.1253822, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7160, 211.94188, -25.7, 1664378633430, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06755801, -1.01318269, 0.0
0.0, 5, 4305.8716, deactivated, 7482, 0.0, -, 1631.4385, 34062, -1.1580019, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7259, 214.01237, -26.0, 1664378633529, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06750801, -1.013214388, 0.0
0.0, 5, 4311.8354, deactivated, 7500, 0.0, -, 1637.4023, 34170, -1.1580019, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 7367, 214.10117, -25.6, 1664378633637, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0674611, -1.013256454, 0.0
0.0, 5, 4317.7725, deactivated, 7512, 0.0, -, 1643.3394, 34267, -1.2232416, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 7464, 214.0996, -25.5, 1664378633734, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06741484, -1.013299591, 0.0
0.0, 5, 4323.736, deactivated, 7542, 0.0, -, 1649.3027, 34362, -0.99490315, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 7559, 216.23962, -22.9, 1664378633829, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06736889, -1.013344349, 0.0
0.0, 5, 4329.714, deactivated, 7551, 0.0, -, 1655.2808, 34464, -0.99490315, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7661, 216.1725, -20.5, 1664378633931, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06732338, -1.013390678, 0.0
0.0, 5, 4335.718, deactivated, 7557, 0.0, -, 1661.2847, 34569, -0.8970438, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7766, 216.24435, -19.0, 1664378634036, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06727806, -1.013438201, 0.0
0.0, 5, 4341.724, deactivated, 7584, 0.0, -, 1667.291, 34663, -0.7991845, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7860, 216.24376, -16.5, 1664378634130, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06723311, -1.013486692, 0.0
0.0, 5, 4347.73, deactivated, 7605, 0.0, -, 1673.2969, 34773, -0.7339449, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 7970, 218.38556, -14.2, 1664378634240, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06718857, -1.01353617, 0.0
0.0, 5, 4353.7705, deactivated, 7620, 0.0, -, 1679.3374, 34864, -0.47298673, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 8061, 218.31381, -9.1, 1664378634331, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06714416, -1.013586832, 0.0
0.0, 5, 4359.809, deactivated, 7638, 0.0, -, 1685.376, 34963, -0.04892966, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 8160, 218.24341, 1.6, 1664378634430, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06710009, -1.013638217, 0.0
0.0, 5, 4365.888, deactivated, 7659, 0.0, -, 1691.4551, 35065, 0.27726808, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 8262, 218.24318, 8.3, 1664378634532, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06704964, -1.013672226, 0.0
0.0, 5, 4371.971, deactivated, 7689, 0.0, -, 1697.5381, 35168, 0.7013252, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 8365, 218.24261, 17.7, 1664378634635, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06700532, -1.013724167, 0.0
0.0, 5, 4378.067, deactivated, 7716, 0.0, -, 1703.6338, 35259, 0.92966354, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 8456, 220.45262, 25.9, 1664378634726, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06696072, -1.013775783, 0.0
0.0, 5, 4384.1895, deactivated, 7755, 0.0, -, 1709.7563, 35359, 1.0275229, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 8556, 220.45044, 27.9, 1664378634826, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06691549, -1.013826631, 0.0
0.0, 5, 4390.3374, deactivated, 7767, 0.0, -, 1715.9043, 35469, 1.0438328, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 8666, 220.4506, 29.0, 1664378634936, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06686955, -1.01387643, 0.0
0.0, 5, 4396.484, deactivated, 7776, 0.0, -, 1722.0508, 35563, 1.1580019, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 8760, 222.59013, 29.2, 1664378635030, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06682308, -1.013924889, 0.0
0.0, 5, 4402.6655, deactivated, 7797, 0.0, -, 1728.2324, 35671, 1.141692, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 8868, 222.6638, 29.9, 1664378635138, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06677579, -1.013972202, 0.0
0.0, 5, 4408.8467, deactivated, 7818, 0.0, -, 1734.4136, 35769, 1.1743119, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 8966, 224.80597, 29.1, 1664378635236, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06672798, -1.014018101, 0.0
0.0, 5, 4415.0654, deactivated, 7836, 0.0, -, 1740.6323, 35861, 1.1253822, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 9058, 224.80492, 28.8, 1664378635328, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06667939, -1.014062901, 0.0
0.0, 5, 4421.2847, deactivated, 7851, 0.0, -, 1746.8516, 35958, 1.1580019, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 9155, 224.80528, 28.3, 1664378635425, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06663029, -1.014106238, 0.0
0.0, 5, 4428.044, deactivated, 7857, 0.0, -, 1753.6108, 36063, 1.0927625, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 9260, 224.80548, 28.3, 1664378635530, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06657003, -1.014118665, 0.0
0.0, 5, 4433.4927, deactivated, 7881, 0.0, -, 1759.0596, 36165, 1.0764526, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 9362, 227.00902, 25.2, 1664378635632, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06652837, -1.014160422, 0.0
0.0, 5, 4439.761, deactivated, 7899, 0.0, -, 1765.3281, 36260, 0.9785933, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 9457, 224.79283, 21.9, 1664378635727, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06647753, -1.014199817, 0.0
0.0, 5, 4446.0293, deactivated, 7920, 0.0, -, 1771.5962, 36362, 0.7991845, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 9559, 226.85983, 15.6, 1664378635829, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0664263, -1.014237816, 0.0
0.0, 5, 4452.3076, deactivated, 7920, 0.0, -, 1777.8745, 36463, 0.42405704, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 9660, 226.86163, 2.9, 1664378635930, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06637464, -1.014274636, 0.0
0.0, 5, 4458.6084, deactivated, 7923, 0.0, -, 1784.1753, 36576, 0.09785932, 0.14678898, 0.0, 0.0, 0.0, 0.0, 1.0, , 9773, 226.86322, 2.9, 1664378636043, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06632256, -1.014310712, 0.0
0.0, 5, 4464.9097, deactivated, 7968, 0.0, -, 1790.4766, 36674, -0.5219164, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 9871, 226.86331, -14.8, 1664378636141, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06627037, -1.01434637, 0.0
0.0, 5, 4471.235, deactivated, 7986, 0.0, -, 1796.8018, 36757, -0.7991845, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 9954, 226.93782, -23.6, 1664378636224, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06621806, -1.014382465, 0.0
0.0, 5, 4477.573, deactivated, 8016, 0.0, -, 1803.1401, 36862, -1.0438328, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 10059, 229.15315, -27.3, 1664378636329, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0661658, -1.014419259, 0.0
0.0, 5, 4483.937, deactivated, 8055, 0.0, -, 1809.5039, 36964, -1.1906219, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 10161, 229.14894, -28.9, 1664378636431, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06611363, -1.014457271, 0.0
0.0, 5, 4490.4644, deactivated, 8067, 0.0, -, 1816.0312, 37075, -1.1580019, 0.09785932, 0.0, 0.0, 0.0, 0.0, 1.0, , 10272, 229.14862, -29.3, 1664378636542, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06605744, -1.014484613, 0.0
0.0, 5, 4496.971, deactivated, 8088, 0.0, -, 1822.5381, 37168, -1.304791, 0.09785932, 0.0, 0.0, 0.0, 0.0, 1.0, , 10365, 231.40173, -30.2, 1664378636635, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06600499, -1.014526572, 0.0
0.0, 5, 4503.381, deactivated, 8112, 0.0, -, 1828.9478, 37262, -1.304791, 0.09785932, 0.0, 0.0, 0.0, 0.0, 1.0, , -40, 233.54305, -30.0, 1664378636729, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06595385, -1.01456959, 0.0
0.0, 5, 4509.8086, deactivated, 8112, 0.0, -, 1835.3755, 37362, -1.304791, 0.081549436, 0.0, 0.0, 0.0, 0.0, 1.0, , 60, 233.62077, -28.0, 1664378636829, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06590312, -1.014614428, 0.0
0.0, 5, 4516.245, deactivated, 8127, 0.0, -, 1841.812, 37476, -1.2721711, 0.081549436, 0.0, 0.0, 0.0, 0.0, 1.0, , 174, 231.47824, -23.0, 1664378636943, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06585289, -1.014660983, 0.0
0.0, 5, 4522.6816, deactivated, 8130, 0.0, -, 1848.2485, 37563, -0.99490315, 0.09785932, 0.0, 0.0, 0.0, 0.0, 1.0, , 261, 233.54568, -14.7, 1664378637030, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0658032, -1.014709025, 0.0
0.0, 5, 4529.1455, deactivated, 8133, 0.0, -, 1854.7124, 37665, -0.68501526, 0.09785932, 0.0, 0.0, 0.0, 0.0, 1.0, , 363, 231.40453, -4.9, 1664378637132, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06575379, -1.014758603, 0.0
0.0, 5, 4535.615, deactivated, 8142, 0.0, -, 1861.1821, 37760, -0.11416921, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 458, 231.3305, 6.3, 1664378637227, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06570472, -1.014809211, 0.0
0.0, 5, 4542.075, deactivated, 8163, 0.0, -, 1867.6421, 37867, 0.22833842, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 565, 233.39566, 8.2, 1664378637334, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06565592, -1.014860235, 0.0
0.0, 5, 4548.5347, deactivated, 8190, 0.0, -, 1874.1016, 37959, 0.22833842, 0.09785932, 0.0, 0.0, 0.0, 0.0, 1.0, , 657, 233.47293, 11.4, 1664378637426, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06560713, -1.01491128, 0.0
0.0, 5, 4555.081, deactivated, 8202, 0.0, -, 1880.648, 38063, 0.3751274, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 761, 235.69266, 14.5, 1664378637530, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06555191, -1.014944224, 0.0
0.0, 5, 4561.469, deactivated, 8214, 0.0, -, 1887.0361, 38165, 0.48929664, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 863, 235.57785, 13.2, 1664378637632, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06550352, -1.014994348, 0.0
0.0, 5, 4567.9976, deactivated, 8247, 0.0, -, 1893.5645, 38260, 0.45667684, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 958, 235.57724, 13.4, 1664378637727, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06545383, -1.015044973, 0.0
0.0, 5, 4574.51, deactivated, 8247, 0.0, -, 1900.0767, 38375, 0.40774718, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1073, 235.50015, 11.1, 1664378637842, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06540399, -1.015094745, 0.0
0.0, 5, 4581.0747, deactivated, 8268, 0.0, -, 1906.6416, 38460, 0.22833842, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1158, 235.50023, 5.2, 1664378637927, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06535354, -1.015144386, 0.0
0.0, 5, 4587.64, deactivated, 8286, 0.0, -, 1913.207, 38565, 0.0, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1263, 235.50056, -0.1, 1664378638032, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06530292, -1.015193574, 0.0
0.0, 5, 4594.2163, deactivated, 8304, 0.0, -, 1919.7832, 38661, -0.16309887, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1359, 237.6417, -1.3, 1664378638128, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0652521, -1.015242534, 0.0
0.0, 5, 4600.7935, deactivated, 8337, 0.0, -, 1926.3604, 38762, -0.17940876, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1460, 239.78256, -4.5, 1664378638229, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06520127, -1.01529148, 0.0
0.0, 5, 4607.418, deactivated, 8358, 0.0, -, 1932.9849, 38862, -0.32619774, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1560, 237.6416, -6.8, 1664378638329, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06515011, -1.015340888, 0.0
0.0, 5, 4614.0425, deactivated, 8364, 0.0, -, 1939.6094, 38964, -0.44036698, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 1662, 237.64105, -6.6, 1664378638431, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06509903, -1.015390519, 0.0
0.0, 5, 4620.8057, deactivated, 8376, 0.0, -, 1946.3726, 39059, -0.42405704, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 1757, 239.8617, -6.5, 1664378638526, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06504149, -1.015422297, 0.0
0.0, 5, 4627.693, deactivated, 8397, 0.0, -, 1953.2598, 39167, -0.3751274, 0.11416921, 0.0, 0.0, 0.0, 0.0, 1.0, , 1865, 239.85417, -4.6, 1664378638634, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06498956, -1.01547694, 0.0
0.0, 5, 4634.3555, deactivated, 8409, 0.0, -, 1959.9224, 39277, -0.2609582, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 1975, 239.93385, -3.3, 1664378638744, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06493877, -1.015528401, 0.0
0.0, 5, 4641.042, deactivated, 8424, 0.0, -, 1966.6089, 39365, -0.24464832, 0.1304791, 0.0, 0.0, 0.0, 0.0, 1.0, , 2063, 239.85461, -3.3, 1664378638832, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06488795, -1.01558044, 0.0
0.0, 5, 4647.7275, deactivated, 8214, 0.0, -, 1973.2944, 39463, -0.21202852, 0.032619774, 0.0, 0.0, 0.0, 0.0, 0.0, , 2161, 239.85463, -3.2, 1664378638930, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06483725, -1.015632753, 0.0
0.0, 5, 4654.44, deactivated, 8397, 0.0, -, 1980.0068, 39566, -0.2609582, -0.35881752, 0.0, 0.0, 0.0, 0.0, 0.0, , 2264, 240.88788, -3.3, 1664378639033, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06478645, -1.015685535, 0.0
0.0, 5, 4661.153, deactivated, 8364, 0.0, -, 1986.7197, 39670, -0.30988786, -0.34250763, 0.0, 0.0, 0.0, 0.0, 0.0, , 2368, 242.23897, -3.8, 1664378639137, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06473576, -1.015738618, 0.0
0.0, 5, 4667.8477, deactivated, 8292, 0.0, -, 1993.4146, 39763, -0.32619774, -0.44036698, 0.0, 0.0, 0.0, 0.0, 0.0, , 2461, 239.91841, -2.9, 1664378639230, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06468535, -1.015791914, 0.0
18.0, 5, 4674.5063, deactivated, 8187, 0.0, -, 2000.0732, 39859, -0.21202852, -0.7502548, 0.0, 0.0, 0.0, 0.0, 0.0, , 2557, 240.46999, -3.2, 1664378639326, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06463538, -1.015845339, 0.0
18.0, 5, 4681.161, deactivated, 7989, 0.0, -, 2006.728, 39964, -0.14678898, -1.0601426, 0.0, 0.0, 0.0, 0.0, 0.0, , 2662, 237.99402, -4.1, 1664378639431, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06458557, -1.015899064, 0.0
49.2, 5, 4687.7104, deactivated, 7830, 0.0, -, 2013.2773, 40060, -0.17940876, -1.3211008, 0.0, 0.0, 0.0, 0.0, 0.0, , 2758, 231.94759, -5.2, 1664378639527, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06453248, -1.015940297, 0.0
49.2, 5, 4693.6313, deactivated, 7590, 0.0, -, 2019.1982, 40178, -0.30988786, -1.4515799, 0.0, 0.0, 0.0, 0.0, 0.0, , 2876, 225.40912, -6.1, 1664378639645, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06448836, -1.015988562, 0.0
65.1, 5, 4699.77, deactivated, 7458, 0.0, -, 2025.3369, 40273, -0.35881752, -1.5657492, 0.0, 0.0, 0.0, 0.0, 0.0, , 2971, 218.96843, -5.9, 1664378639740, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06444263, -1.016038633, 0.0
65.1, 5, 4705.7974, deactivated, 7158, 0.0, -, 2031.3643, 40379, -0.40774718, -1.5494393, 0.0, 0.0, 0.0, 0.0, 0.0, , 3077, 212.52794, -6.2, 1664378639846, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06439793, -1.016088279, 0.0
71.1, 5, 4711.595, deactivated, 6858, 0.0, -, 2037.1621, 40464, -0.40774718, -1.5657492, 0.0, 0.0, 0.0, 0.0, 0.0, , 3162, 208.2346, -6.1, 1664378639931, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06435515, -1.016136545, 0.0
71.1, 4, 4716.987, deactivated, 6729, 0.0, -, 2042.5537, 40569, -0.45667684, -1.3700305, 0.0, 0.0, 0.0, 0.0, 0.0, , 3267, 197.49893, -5.0, 1664378640036, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06431557, -1.0161819, 0.0
50.7, 4, 4722.095, deactivated, 6525, 0.0, -, 2047.6621, 40660, -0.5382263, -1.4026504, 0.0, 0.0, 0.0, 0.0, 0.0, , 3358, 193.20541, -4.6, 1664378640127, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06427835, -1.016225512, 0.0
50.7, 4, 4727.3667, deactivated, 6951, 0.0, -, 2052.9336, 40765, -0.34250763, -1.2069317, 0.0, 0.0, 0.0, 0.0, 0.0, , 3463, 195.35333, -6.7, 1664378640232, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06424025, -1.016271203, 0.0
54.0, 4, 4732.2754, deactivated, 7710, 0.0, -, 2057.8423, 40925, -0.22833842, -1.304791, 0.0, 0.0, 0.0, 0.0, 0.0, , 3623, 191.06122, -11.7, 1664378640392, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06420498, -1.016314203, 0.0
54.0, 4, 4732.2754, deactivated, 7710, 0.0, -, 2057.8423, 40959, -0.22833842, -1.304791, 0.0, 0.0, 0.0, 0.0, 0.0, , 3657, 191.06122, -11.7, 1664378640426, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06420498, -1.016314203, 0.0
59.1, 4, 4742.2266, deactivated, 7350, 0.0, -, 2067.7935, 41056, -0.570846, -1.4515799, 0.0, 0.0, 0.0, 0.0, 0.0, , 3754, 180.3253, -15.3, 1664378640523, 1.5, 1.6, 1.7, 1.7, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.06412827, -1.016388797, 0.0
